इतना पैसा कहाँ से आएगा?,Nuetral
"आप जैसे टीचर को इस देश को जरूरत है 
सर आप बहुत अच्छे से समझाते हैं 
इतना मेहनत करते हैं कि आपका शरीर पूरा पसीने से भीग जाता है 
Love you khan sir",Discard
"फूलो का तरो का सबका कहना है
एक हजारों में खान sir जो पटना से है🙏🙏",Discard
"मैं आपका फैन नही होना चाहता था ,लेकिन अपने फैन बना दिया,आई लाइक यू सर",Positive-Trust
"इसकी अच्छाइयों का वर्णन पहले करें,कुछ न कुछ कमियां तो हो ही सकती हैं",Negative-fear
"मुझे आप पर गर्व है।
आप बहोत हि आसानिसे कठीण से कठीण विषय समझा देते हो।
ईश्वर कि कृपा से कभी हम प्रत्यक्ष मिल सके तो मुझे बहोत ख़ुशी होगी।
जय हिंद।
डॉ,चंद्रकांत विसरोजवार,नागपूर,महाराष्ट्र।",Positive-Trust
"आपने बहुत ही अच्छी तरीके से समझाया हे खान सर जी गुड,,,,लेकीन सरकार को शिक्षा मे ट्राफीक कोर्स को भी शामिल करना चाहिये क्योकी अपने देश के कई होनहार बच्चे सडक दुर्घटना मे अपनी जान गवां देते हे,,,जो की बहुत ही दुख दाई हे,,,","Positive-Trust, Negative-sadness"
"सर ये बात बिल्कुल सही बोले आप,क्योकि मैने बहुत कम या न के बराबर ही ऐसा टीचर देखा है जो बिना अपने बारे में डीलिंग दिए कोई पढता है।और मुझे इंतजार है किसी ऐसे टीचर जो सिर्फ बात न बनाये पढ़ाये,और शायद मुझे कुछ टीचर ऐसे मिल चुके है 😐😐😐😐😐।",Negative-sadness
किसे लगता है बच्चों के खेलने के लिए हर इंतजाम सरकार देगी वो भी सरकारी स्कूल में जहां बच्चों को सही से खिचड़ी नहीं मिलती जहां टीचर की घनघोर कमी है।,Negative-Anger
आप किस मिट्टी के बने हुए हैं सर आप हर एक कठिन प्रश्न को इतनी आसानी से सॉल्व कर देते हैं कि जिस शब्द मुझे कई दिन से समझ नहीं आ रहा था वह मैं चुटकियों में समझ गया आपका बहुत-बहुत धन्यवाद मैं आपका आभार प्रकट करता हूं,Positive-Trust
"सर कुछ चुतिये आरक्षण को बदनाम कर रहे है मै आपसे विनम्र निवेदन करूँगा की आप इनको आरक्षण क्या है यह क्यों बनाया गया इस पर वीडियो जरूर बनाये और इन चूतियों को समझाए.
धन्यवाद","Negative-Anger, satire"
29:29 😂 😂 😂 😂,Positive-Joy
"खान सर आपने  सही कहा कि अगर पाकिस्तान की यूनिवर्सिटी भारत में आ गयी तो वह बम, बारूद,गोली , आतंकवाद ही पढ़ायेगा।जय हिन्द 🇮🇳 वन्देमातरम 🇮🇳 जय भारत 🇮🇳",Discard
बहुत शानदार सिस्टम,Positive-Trust
चीनी भाषा भी शामिल होनी चाहिये,Nuetral
शुभ संध्या सर आप बहुत ही अच्छे अध्यापक हैं हम आपके वीडियो पर पहली बार कमेंट कर रहे हैं हम आपके वीडियो से पूरी तरह संतुष्ट रहते हैं और लोगों को बखूबी दिखाते हैं हम उत्तर प्रदेश वाराणसी सिटी से है,Positive-Trust
"भाइयों प्लीज मुझे थोड़ा सपोर्ट करना 🙏
जिन भाइयों को हमारे राजस्थान के गांवों की लाइफ स्टाइल पसंद हो या देखना चाहते हो तो प्लीज आप मेरे चैनल पर विजिट जरूर करना अच्छा लगे तो सब्सक्राइब जरूर करना 🙏🏼🙏🏼",Nuetral
खान सर नई शिक्षा नीति काग़ज़ों पर तो बहुत अच्छी है लेकिन धरातल पर ये उतर भी पाएगी इस पर मुझे शक है क्युकी हमारे देश मे सरकारी और प्राइवेट दोनों तरह के स्कूलो की हालत बहुत खराब है आधे से ज्यादा स्कूलो मे ना तो खेलने के लिए मैदान है ना ही कोई कंप्युटर तो बच्चे सीखेंगे क्या कुछ स्कूलो मे तो ढंग से शौचालय तक नहीं है,"Negative-Anger, Negative-sadness"
आप भी एक कुशल शिक्षक हो।मेरा अगर वश चलता तो मैं आपको नई शिक्षा नीति बनाने की जो विशेषज्ञो की जो टीम  होगी उसका हेड बना देता। आपके अंदर समझाने की कला बहुत जबरदस्त है। चीन की भाषा को भी सम्मिलित किया जाना चाहिए आपके विचार से पूर्णतया सहमत हूँ।सर चरण स्पर्श✍️🌷🌷🌷,Positive-Trust
"दो तरह के टीचर में से आप दूसरे वाले है
सर आप वैसे वाले टीचर है जो मुर्दों को भी ठीक से समझा सकते है","Positive-Trust, satire"
"इसमें एक कोर्स बहुत अच्छा है ओ भी वोकेशनल कोर्स,वोकेशनल कोर्स करके बहुत सारे  बच्चे पढ़ाई छोड़ देगा क्योंकि सिलाई करना आ जाएगा पकौरा छानने आ जाएगा मोदी ऐसे भी बोलता है कि पकौरा छानकर पेट पालिए","Negative-fear, Nuetral"
"ये पसीना नही लहू है सर्
सैलूट✍️",Positive-Trust
सर वैसे तो हम भी मास्टर डिग्री किए हैं टूरिज्म में लेकिन आपकी बातों से अब हम भी पीएचडी करेंगे टूरिज्म में क्योंकि आगे स्कोप दिख रहा है🙏🙏🙏🙏🙏🙏💕💕💕💕💕💕💕 जय हिंद सर,Positive-Trust
हमें सभी प्रकार के भाषा सीखना चाहिए पर अपना कल्चर नहीं भूलना चाहिए,Nuetral
"मेरे विचार से इस नई शिक्षा पद्धति मे बच्चों द्वारा अध्यापक को भी श्रेणीबद्ध करने का अवसर मिलाना चाहिए, ताकि अध्यापक की योगदान उनके वरिष्ठ को ज्ञात हो सके।
मैं ऐसा इसलिए कह रहा हूँ कि मेरी बेटी जिस विद्यालय मे पढ़ती है वहाँ अध्यापक कब कक्षा मे आएंगे कोई समय नही है, उनकी जब इच्छा हुई आ गए, जबकि उस दिन वो विद्यालय मे ही है।
मैंने बेटी से बोला कि इसकी शिकायत प्रधानाचार्य से क्यो नही करती, तो उसने कहा कि internal exam मे fail कर देंगे।",Discard
जेसे आप समझाते है  बहुत अच्छे समझाते है सर थैंक सर,Positive-Trust
शानदार वीडियो,Positive-Trust
"नीतियों में कमियां तो होती ही है कुछ अच्छाई भी होती है।
बस समय पर इस नीति को लागू कर दे उनके बाद इनकी कमियों को दूर करें",Nuetral
"मै पहली बार इतना लम्बा वीडियो देखा और बिना भी बोर हुए 
आप बहुत अच्छा पढ़ाते है सर",Positive-Trust
गजब सर👍👍💖👌👌👌,Positive-Trust
शिक्षा व्यवस्था बदलने से पहले शिक्षण संस्थाओं से भ्रष्टाचार हटाना जरूरी है,"Negative-sadness, Nuetral"
डिसलाइक करने वाले वही टीचर हैं जो लड़कों से पान पुड़िया मंगा कर खाते हैं।🤣🤣🤣🤣,"Positive-Joy, satire"
जो जितना भाषा सीखे उतना ही अच्छा है।,Nuetral
इंग्लिश और चाइनीज पढ़ना चाहिए इंग्लिश विशेष रूप से,Nuetral
शत्रु की भाषा में अवश्य निष्णात होना चाहिए ।,Nuetral
बहुत सुन्दर प्रस्तुति है महाशय,Positive-Trust
भहुत ही सुंदर लग रहा हैं सर,Positive-Trust
आप जैसे टीचर अगर स्कूल कॉलेज में हो जाए तो इंडिया तो बहुत ही तरक्की करेगा सर 👌👌👌👌👌👌,Positive-Trust
"आपके पढ़ाने की शैली बहुत ही बेहतरीन है
मै तो आपके विडियो को बराबर देखता रहता हूं बिना स्किप किए हुए",Positive-Trust
*पता नही खान सर के वीडियो का नोटिफिकेशन आता है और आते ही मैं पहले उसको शेयर करता हूं उसके बाद वीडियो देखता हूं शेयर करने से खुद को रोक नहीं पाता हूं इतना सुंदर वीडियो होता है यानी आप ऐसे कह सकते हैं कि वीडियो देखे बिना ही सुंदर है इतनी आदत लग गई है सर के वीडियो देखने की  ईश्वर सर को हमेशा स्वस्थ और खुश रखें और आगे भी हम लोगों को ऐसे ही पढ़ाते रहें*,Positive-Trust
शिक्षा नीति अच्छा है 👍👍,Positive-Trust
फिर से शऊख जगल,Discard
"नमस्ते सर यह वीडियो आपका बहुत अच्छा रहा इसके लिए बहुत-बहुत धन्यवाद
मगर आपसे एक छोटी सी गुजारिश है कि शिक्षा के प्रति
जैसे आपने कहा कि बड़े अफसर मंत्री विधायक अपने बच्चों को सरकारी विद्यालय में नहीं पढ़ाते यह तो बात कर सकते हैं मगर इसे शिक्षा व्यवस्था को अगर सुधार करना है तो क्यों न एक समान शिक्षा पद्धति पूरे भारत में लगाई जाए जहां पर अमीर का बेटा पढ़ें वहीं पर गरीब के बेटे को भी पढ़ने का हक और अधिकार होना चाहिए शिक्षा में भेदभाव होना गलत है

एक देश एक समान शिक्षा जहां पर आमिर का बेटा पढ़ें वहीं पर गरीब के बेटे को भी पढ़ने का ऑफर अधिकार होना चाहिए","Positive-Trust, Negative-sadness"
सर आप बहुत अच्छा समझाते हो...,Positive-Trust
चीन की भाषा को शामिल करना चाहिए सिलेबस में..!!!,Nuetral
सर आपने बहुत अच्छे तरीके से  नई शिक्षा नीति को समझया है ।,Positive-Trust
"पहनावा उधावा शिक्षक को उच्च कोटी को की होना चाहिए
कियो की यदि निम्न कोटि का पहनावा उधवा रहे गा तो विद्यार्थी शिक्षक को शोसान करेंगे और D gred समझेंगे पढ़ाई को महत्व नहीं देंगे",Discard
आप के जैसा कोई सर ही नही   जय हिन्द सर,Positive-Trust
"आपका बहुत बहुत बहुत बहुत शुक्रिया गुरुदेव।
अपने मेरी रिक्वेस्ट को स्वीकार किया।
मुझे यकीन था यह एक बेहतरीन टॉपिक है ।
दिल से शुक्रिया।।।
आप ऐसे ही बुलंदियों पे रहे।।🥰🌳🌳🌳🌳🌳🌳🌳🌳🌳",Positive-Trust
32:00 जैसे आप,Nuetral
"सर आपका वीडियो हम दिन में चार बार देखते है कि कोई नया तो नही आया  जिसे हम मिस तो  नही कर रहे है 
सर आपके वीडियो से हमें बहुत  लगाव हो गया है",Positive-Trust
"सर,नई शिक्षानीती का आपका विश्लेषण बहुत बढिया है। और भाषा चयन का आपका जो अनुमान है।वो भी सही है।
हो सकता है,भविष्य मे रिसर्च पर जादा ध्यान दिया गया हो।
और जो रिसर्च कर रहा हो,उसमे तो यह योग्यता होगी ही,के वह अंगरेजी भाषा मे समझ या समझा स्के।
धन्यवाद",Positive-Trust
सर आप तो छा गए,Positive-Trust
सर आप जैसे टीचर मिलना मुश्किल हैआप इतनी आसानी से समझा देते हो.. सर आप तो सरपट दिमाग में घुसा देते हो,Positive-Trust
"सर हम इस बात को समझने के लिए 5-6वीडियो देख लिए लेकिन कोनो ससुराको समझ हि ना पाये हम 
आपका बात एक बार में समझ हे😄😄धन है प्रभु","Positive-Joy, Positive-Trust"
"यह समज मे नही आता व्हिडिओ को dislike कोण करता है ससुरा, चोटा",Discard
बहुत बहुत बहुत बहुत बहुत बहुत बहुत माजा आया सर 😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆 आपका वीडियो एक घंटा के भी हो जाए तो देखने में एंसा अहसुष होगा कि    केसे एक घंटा  निकल गया।🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 सेल्यूट आपको सर।,Positive-Trust
"गजब से 
आप भी",Positive-Trust
गवर्नमेंट को चाइनीस लैंग्वेज भी शुरु करवा देनी चाहिए क्योंकि जिस बच्चे को चाइनीस  लिखना पढ़ना अच्छा लगता हो वह तो लेगा इस बात पर गवर्नमेंट को विचार करना चाहिए,Nuetral
"क्या बताऊँ सर् आप इतना मस्त पढ़ाते है कि कोई अल्फाज ही नही बया करने के लिए
👌👌👌",Positive-Trust
हमे चीनी भाषा को पड़ हाना चाहिए क्योंकि हमें मालूम होगा  तभी तो  हम उसके कोई भी चाल को समझ सकते है,Positive-Trust
आपके किसी भी विषय का समझाने का ढंग बहुत ही निराला है।मैं लगभग आपका सभी यूट्यूब वीडियो देखने का भरपूर कोशिश करता हूं।जय हिन्द वन्दे मातरम।,Positive-Trust
"जय हिन्द जय 
विडियो को पिछे कर कर एक बात को ध्यान से सुन कर सही जानकारी मिली 
आप को धन्यवाद सर",Positive-Trust
"मुझे तो इस गवर्नमेंट के सारे डिसीजन बकवास लगते हैं इनको कुछ नहीं करना सिर्फ नौटंकी करनी होती है। 
सारे एजुकेशन सिस्टम की ऐसी तैसी कर दी",Negative-Anger
चाइनीज भाषा स्टडी सिलेबस में होनी चाहिए इससे हम उसके बारे में व्यवसाय क्षेत्रीय और रणनीतिक सभी प्रकार की तैयारियां कर सकते हैं और हम उस देश में जाकर उस देश की विचारधारा को समझने में आसानी होगी,Nuetral
शानदार समझाया आपने सर गजब,Positive-Trust
ये मेरा पहले से ही शिख्या होने का उमिड था,Positive-Trust
"यदि इस शिक्षा नीति में संपूर्ण भारत में समान स्तर की स्कूली शिक्षा व्यवस्था यदि लागू नहीं होती है तो यह शिक्षा नीति भी  भारत के गरीब बच्चों के लिए  न्याय पूर्ण सिद्ध नहीं हो सकती 

संपूर्ण भारत में सभी के लिए एक समान शिक्षा व्यवस्था लागू करवाने के लिए मीडिया को आगे आना चाहिए  इसके लिए राज्य स्तर के सभी  स्कूलों को केंद्रीय विद्यालय स्तर का बनाया जाना चाहिये और इस #अभियान में मीडिया की बहुत बड़ी भूमिका हो सकती है",Positive-Trust
"सर इसी वीडियो का बेसब्री से इंतजार था।
बहुत-बहुत धन्यवाद खान सर।",Positive-Trust
खान सर आपका जैसा अच्छा टीचर कही नाही देखा। अगर अापके जैसे टीचरों किं सोच बनेगी तो देश बहुत आगे जायेगा। मैने बी देखा है कि पढाई मै कमजोर होगा तो उसके ऊपर ध्यान नही देते इसलिए उनको पढ़ाई मे अच्छा नही लगता और स्कूल मे मजाक बनाते है उसका। क्योंकि ज्यादातर उसके घरके पढ़ेलिखे नही होते।,Positive-Trust
भाई खान साहब शिक्षा नीति सब ठीक है पर इसमें इंग्लिश जरुर डालना चाहिए अगर ऐसा नहीं होगा तो सारे लोग  फिर अपने बच्चों को प्राइवेट स्कूलों में ही डालेंगे   और सरकारी स्कूल का जो हाल अब हो रहा है वही हाल तब भी होगा,"Positive-Trust, Nuetral"
"मैंने बहुत सारे न्यूज़ देखी पर कुछ समझ में नहीं आया 
पर आपने इतनी आसान भाषा में समझा दिए
सच में आप अद्वितीय है मुझे भी आपके तरह बनना है 
Love u Khan sir",Discard
"अदभुत, लाजवाब, तार्किक ।
वाह कितना अच्छा समझाया है।
आत्मसात करके पढ़ाना व समझाना शानदार है।",Positive-Trust
मैंने आपका वीडियो अपने दोस्तों सो शेयर किया,Positive-Trust
बिल्कुल आपने सही कहा 95% शिक्षानिति सत्य है... बाकी 5 परसेंट का भी सुधार धीरे धीरे कर दिया जाएगा.... जहां तक बात अपने कि दिमाग के ताकतवर बनाने के लिए जो शिक्षा दिया जाता है... लेकिन यह भी सच है कि हमारे देश के इतिहास को मिटा करके वामपंथियों ने कुछ विदेशी आक्रमणकारियों को ज्यादा तवज्जो दिया यह थोड़ा सा बदलाव होना चाहिए.,"Positive-Trust, Negative-sadness"
निसन्देह आप दुनिया के सबसे बेहतर टीचर हैं।।,Positive-Trust
"सर आपका जवाब ही नहीं है, आपका वीडियो 30 मिनट का होता है, लेकिन ऐसा लगता है की 3 मिनट का है",Positive-Trust
"मेरे अनुसार 10 तक सारी विषयों की अनिवार्यता रहने देना चाहिए, और इसमे सिर्फ एक ' सिक्ल ' विषय को जोड़ना चाहिए!  कयोंकि  10 तक यदि साईनस या कोई  एक विषय से आनजान रह जाएगा तो उसे विषय की कमी अपने दैनिक जीवन व अन्य कामों मे हमेसा खलेगी!  इस पर सरकार को  सोचने की आवश्यकता है!",Positive-Trust
"आपने शिक्षा नीति को अच्छे से समझाया है,",Positive-Trust
टोटल खिचड़ी....,"Negative-Anger, Nuetral"
"प्राइवेट स्कूलों में अलग से किसी भी प्रकार का नया पाठ्यक्रम  जोड़ने की अनुमति किसीभी सूरत में नही होनी चाहिए, अर्थात सम्पूर्ण भारत की एक शिक्षा प्रणाली हो - जिस से किताबो छपाई काम हो सकेगी और हम पर्यावरण को बचाने में सहायक हो सकते है ।",Negative-Anger
बहूत खूब सर,Positive-Trust
"सरजी आप गणसंख्या नियंत्रण की जरूरत इनपर व्हिडीओ बनाये.....
इनकी बहोत जरूरत है...
Pls....",Discard
"आपके वीडियो का बेसब्री से इंतजार रहता है गुरुजी।।
कृपया रोज 3 या 4 वीडियो डाल दिया करे।",Positive-Trust
खान जी समय के साथ बदलाव जरूरी है। सरकार आती हैं अपने सोच के मुताबिक बदलाव करती है। आपने नयी शिक्षा नीति के बारे मे अच्छी तरह से समझाये है। पर एक जरूरी बात मैं कहना चाहता हूँ कि जो सरकारी स्कूल में पढाई करेंगें और जिनके दो बच्चे हो फिरी पढाई और नोकरी तक गांरटी भी होनी चाहिए। ताकि जनसंख्या पर भी अंकुस  भी लगेगा और सरकारी स्कूल की मान्यता बढेगी। एक बात और 12वीके बाद भारत के हर नागरिक के बच्चे को एक साल फौज की या पुलिस की ड्यूटी भी जरूरी होनी चाहिए। ये बात मेरी अपने माध्यम से यू ट्यूब में सरकार तक पहुंचा  दिजिएगा। धंयबाद।,"Positive-Trust, Negative-fear"
मुझे जलन और पश्चाताप हो रही है।,Negative-sadness
"नयी शिक्षा नीति आने के बाद से मैंने कई लोगों का लेक्चर देखा परन्तु कुछ समझ नही पाया । हमारे प्रिय #खान_सर का लेक्चर देखने के बाद #नयी_शिक्षा_नीति के बारे मे सब कुछ पूरी तरह से समझ गया
THANKU Sir😍",Discard
"सर हम चाहते है दुनिया हमारी हिन्दी भाषा का इस्तमाल वल्ड लेवल पर  करे
अगे्जो अमेरिकनों आदि देशो को भी तो हमसे व्यापार करना है हमारी जनसंख्या भी उनसे अधिक है फिर हम उनकी भाषा का उपयोग क्यो करे","Negative-Anger, Nuetral"
"मै आपके इस वीडियो का इंतजार कर रहा था,",Positive-Trust
34:40 मुझे भी लगा था ऋषिकेश सर को देखकर,Nuetral
टीचर आप जैसे हों जिस से हम खुद को कनेक्ट कर पाएं,Positive-Trust
सर यहीं तो प्रॉब्लम है ना कि चाइना रीजनल लैंग्वेज में ही अध्यन कराता तो जितने भी पढ़ें लिखे इंजीनियर और अन्य स्टूडेंट होते वो अपने ही देश का विकास करते जबकि भारत में ज्यादा इंग्लिश पड़ा देने से ये पड़े लिखे मूर्ख जल्द अमेरिका और अन्य कंट्री निकल लेते,Negative-sadness
सर् मैं आप का एक भी वीडियो नही छोड़े थे बहुत अच्छा पढ़ाते है,Positive-Trust
बहुत ही अच्छे सुझाव दिए हैं सर आपने.... ।,Positive-Trust
बहुत बहुत धन्यवाद सर जी आप बहुत ही अच्छे शिक्षक हैं जय हिन्द,Positive-Trust
आप महान है सर,Positive-Trust
बहुत आसान तरहसे नयी शिक्षा नीति का परिचय करवाया हैं. धन्यवाद,Positive-Trust
तो आप भी डा०  साहब ही हैं,Nuetral
"एक बात बाताइवो खान, आप जयहिंद बोलते हो, लेकिन वन्देमातरम नेही, बोला शुरु करें तो अच्छा ही होगा।",Positive-Trust
हम आपकी कक्षा कभी स्‍कीप नहीं कर पाते सर आप पढ़़ाते ही इतना  अच्‍छा हो ।,Positive-Trust
👌👍🙏 बहुत सुंदर,Positive-Trust
शिक्षा की गुणवत्ता सुधारने की बजाय नई नई जुमलेबाजी कर देते हैं बीजेपी वाले,"Negative-Anger, Negative-sadness"
खान सर को प्रणाम ।। मैं वर्तमान में मध्यप्रदेश पुलिस में आरक्षक के पद पर पदस्थ हूँ एवं  मप्रपु उप-निरीक्षक पद के लिए पढ़ाई कर रहा हूँ ।।श्रीमान आपसे निवेदन है कि विज्ञान एवं भूगोल विषय से संबंधित वीडियो अधिक से अधिक अपलोड करें आपकी महत्ती कृपा होगी।।।।,"Positive-Trust, Nuetral"
आप जैसे खान की जरुरत भारत।,Positive-Trust
आपका क्लास भी मैं बिना स्किप किये सुनती हूँ। सर,Positive-Trust
बहुत बढ़िया आपने बताया अब लोग बेरोजगार नहीं रहेंगे,Positive-Trust
खान सर नहीं महान खान सर जय हिंद,Positive-Trust
रक्शाबंधन की बहुत बहुत शुभकामनाएं आपको खान सर।,Positive-Trust
इस विडियो के अंत में जो सुझाव दिया वह सबसे अच्छा है कि हर किताब के पीछे अच्छे गुरुजी और बुरे गुरुजी कि पहचान.छापना चाहिए. बहुत ही अच्छा सुझाव है और सरकार ने भी इस पर ध्यान देना चाहिए।,Positive-Trust
सर आप विश्व के सबसे अच्छे और महान टीचर है,Positive-Trust
"चाइनीज भाषा सीखने से हम उनके साथ बिजिनेस करने के अलावा उनके मन्सूबे भी  अच्छे से समझ जाएंगे अभी उनका कुछ समझ ही नही आता, चमगादड़ के अलावा उनका अगला खतरनाक प्राणी कोन सा होगा हम पहले ही समझ के सतर्क रहेंगे।

आपके समझाने के तरीके को मेरा सलाम।",Positive-Trust
बम को कइसे नोचना है और कइसे फेंकना है,Nuetral
बहुत खूब खान सर,Positive-Trust
"मैं आपके काफी विडियो देखता हूं
मुझे अच्छा लगता है
हालांकि मेरी उम्र 58++है
और मैं छोटी सी दुकान चलाता हूं
आप बहुत मेहनत करते हैं
खुश रहें ,स्वस्थ रहें
बहुत जियें++++++",Positive-Trust
बहुत अच्छा से खान जी आपने बताया है,Positive-Trust
मनदारीन भाषा भी पढना आवश्यक है।,Nuetral
डेमो और साक्षात्कार भी लागू किया ह उसका भी विवरण दो,"Positive-Trust, Nuetral"
समझाने का तरीका बहुत अच्छा लगा हमें दुसरो को भाषा समझना चाहिए ताकि दुसरो कि चाल और निति  को समझ में आए 💓💓💓👍👍👍👍,Positive-Trust
"तो फिर , कौन सी नौकरी के लिए कौन सी विषय  पढ़नी होंगी । यह कैसे पता चलेगा ।",Nuetral
"सर क्या ग्रेजुएशन मे भी कोई सा भी विषय ले सकते है, अगर वे विषय हमारे पास  12 मे ना हो तब? ???????",Nuetral
"चाइनीज भाषा को भी पढ़ाया जाना चाहिए, तभी तो चाइना को उसकी ही भाषा में जवाब दे सकेंगे।",Nuetral
सर आप से जितने अच्छे समझे उसका व्यान नही कर सकते,Positive-Trust
आप का समझाने का तरीका बहुत मस्त है।,Positive-Trust
"नमस्कार खान सर 
 बीएससी एग्रीकल्चर 4 साल का डिग्री प्रोग्राम है तो क्या यह भी 5 साल में डिग्री रिसर्च हो जाएगा 
कृपया कर बताएं धन्यवाद","Positive-Trust, Nuetral"
"खान सर जबरदस्त आपकी सोच
जय हिंद",Positive-Trust
बेहतरीन प्रस्तुति,Positive-Trust
अभी के लिए तो सही पर बाद में चाइनीज़ पढ़ाना चाहिए,Positive-Trust
वाकई में गुरुजी आप कोई भी टॉपिक को बहुत ही सरलता से समझा देते हैं ।,Positive-Trust
लडका मतलब  बच्चे लडका और लडकी  दोनो।,Nuetral
"आप बहुत अच्छे से समझाते हो।
हमेशा आपकी न्यू वीडियो का wait करता हूं।
📚🤗🤗📚
जय हिन्द वन्दे मातरम।🇮🇳🇮🇳",Discard
हमें आपके जैसा टीचर नही मिले,"Positive-Trust, Negative-sadness"
चायनीज भाषा को भी जोड़ना चाहिए ताकि हम भी चायना का कॉपी करके उससे आगे बढ़ सके,"Positive-Trust, Nuetral"
खान सर् भारत के बेस्ट टीचर है,Positive-Trust
सर आपके पढ़ाने का स्टाइल बहुत अच्छा और जल्दी समझ में आ जाता है आप जिस तरीके से आपके हाथों की चलाने वाली एक्टिविटी एक्टिव है,Positive-Trust
चीन के बारे मे दुबारा सोच ना चाहिए,Nuetral
"फार के फेक दे...
भुजा खा ले जा के.....🤣🤣🤣","Positive-Joy, Negative-Anger"
सर बहुत मजा आया आपके समझाने के स्टाइल से 23.20,Positive-Trust
"सर इस नयी शिक्षा नीति की सभी बाते अच्छी लगी परन्तु एक बात समझ नहीं आई कि अगर विद्यार्थी सभी प्रकार के विषय ले सकता है तो ..
डॉक्टर , इंजीनियर ,वैज्ञानिक ,ये सब फिर कैसे और कोन बनेगा plz riply sir ....",Discard
जय हिंद सर जी,Positive-Joy
सर जी आपने शिक्षा के साथ साथ जो इंटरटेनमेंट करते हो ना क्या कहे दिल जीत लेते है।अगर मेरी जिंदगी में आपके जैसा शिक्षक मिला होता ना  कसम से बहुत पहले कुछ और अच्छा कर सकते थे।,Positive-Trust
यदि हम चीन की नीतियों को समझना- समझाना और व्यापार को बढ़ाना चाहते है तो चायनीज भी पढा़ई जानी चाहिए । विभिन्न भाषाओं का ज्ञान हमें अधिक सक्षम बनाता है ।,Positive-Trust
कोई शब्द ही नहीं है अतुलनीय,"Positive-Trust, Positive-Surprise"
"दुश्मन को जितना अच्छे से जान सकें उतना ही अच्छा है
चाइना की भाषा को शामिल करना चाहिए",Positive-Trust
सर आपका थर्मल पावर वाला वीडियो एकदम गजब सेम टू सेम में थर्मल पावर कॉर्पोरेशन में काम कर रहा हूं एनटीपीसी,Positive-Trust
मस्त क्लास है,Positive-Trust
बहुतही बढिया.. सर,Positive-Trust
कोई भगत सिंह पर आएगा क्या भाई कभी इसे कब जोड़ा जाएगा,Nuetral
आई होप छोड़ो हमें बताओ कि बाहर के देशों में पढ़ाई कैसे करवाई जाती है यह कब ला रहे हो 🙏🙏🙏🙏🙏🙏🙏🙏🙏,Nuetral
"जिस चीज का मुझे आज तक इंतजार था वह आज वर्तमान भारत सरकार ने कर दिखाया इसके लिए हम सरकार की इस अहम प्रयास का अपने शब्दों में बयां नहीं कर सकता हूं।👍👍👏👏

चुकी जो छाती  फुलाता था science वाले स्टूडेंट्स वह अब नॉर्मल रहेगा।

इसमें एक चीज ये जोड़ देना था कि शिक्षक का मार्क्स उनकी स्वभाव, और उनकी नॉलेज का मार्क्स स्टूडेंट्स खुद दे पाए।",Discard
हम आपकी कक्षा कभी स्‍कीप नहीं कर पाते सर आप पढ़़ाते ही इतना  अच्‍छा हो ।,Positive-Trust
👌👍🙏 बहुत सुंदर,Positive-Trust
शिक्षा की गुणवत्ता सुधारने की बजाय नई नई जुमलेबाजी कर देते हैं बीजेपी वाले,"Negative-Anger, Negative-sadness"
खान सर को प्रणाम ।। मैं वर्तमान में मध्यप्रदेश पुलिस में आरक्षक के पद पर पदस्थ हूँ एवं  मप्रपु उप-निरीक्षक पद के लिए पढ़ाई कर रहा हूँ ।।श्रीमान आपसे निवेदन है कि विज्ञान एवं भूगोल विषय से संबंधित वीडियो अधिक से अधिक अपलोड करें आपकी महत्ती कृपा होगी।।।।,"Positive-Trust, Nuetral"
आप जैसे खान की जरुरत भारत।,Positive-Trust
आपका क्लास भी मैं बिना स्किप किये सुनती हूँ। सर,Positive-Trust
बहुत बढ़िया आपने बताया अब लोग बेरोजगार नहीं रहेंगे,Positive-Trust
खान सर नहीं महान खान सर जय हिंद,Positive-Trust
रक्शाबंधन की बहुत बहुत शुभकामनाएं आपको खान सर।,Positive-Trust
